1837,4
1839,3
1845,3
1846,5
1850,2
1852,3
1853,1
1854,4
1855,1
1856,1
1857,2
1865,6
1866,4
1867,4
1869,3
1872,6
1875,4
1878,3
1880,3
1881,4
1884,4
1885,4
1886,4
1887,4
1888,4
1892,5
1894,5
1895,3
1897,8
1898,2
1900,5
1901,4
1902,6
1906,4
1907,6
1912,5
1914,5
1916,2
1917,4
1918,2
1922,2
1923,4
1927,6
1928,4
1929,2
1931,5
1939,2
1942,6
1943,3
1944,2
1947,3
1948,4
1949,4
1950,5
1951,6
1952,4
1953,6
1955,4
1957,4
1958,2
1959,4
1962,4
1964,6
1965,3
1974,5
1976,4
1977,5
1980,6
1981,5
1982,3
1989,4
1990,3
1991,5
1992,4
1994,3
1997,4
1999,3
2000,4
2001,8
2004,6
2010,5
2012,5
2013,2
2016,4
2017,5
2019,4
2025,3
2027,4
2030,3
2033,6
2034,5
2038,3
2039,5
2041,5
2043,6
2044,6
2047,4
2048,5
2049,6
2050,4
2052,6
2053,5
2054,2
2055,4
2057,4
2058,6
2063,6
2065,4
2066,3
2070,3
2072,4
2073,5
2075,5
2078,5
2079,1
2082,3
2085,6
2087,6
2090,4
2094,4
2095,6
2099,4
2101,6
2102,5
2103,5
2104,2
2109,3
2110,5
2111,6
2112,2
2113,6
2115,5
2118,8
2123,6
2124,4
2125,4
2126,6
2128,4
2130,4
2131,6
2132,5
2133,3
2134,5
2137,5
2142,6
2143,4
2144,5
2147,3
2148,6
2151,1
2155,5
2156,4
2158,4
2160,6
2161,5
2162,3
2164,4
2170,2
2172,6
2174,5
2175,4
2178,4
2180,4
2181,6
2183,4
2184,5
2188,2
2190,5
2193,5
2194,4
2198,3
2200,4
2202,3
2204,5
2205,3
2207,5
2208,4
2209,5
2210,3
2211,4
2212,4
2216,4
2218,6
2219,6
2223,2
2225,5
2231,6
2233,6
2234,4
2238,4
2239,4
2243,6
2244,6
2246,4
2249,4
2254,4
2258,4
2263,6
2266,6
2267,5
2270,5
2272,5
2275,5
2277,5
2278,4
2279,8
2281,5
2284,3
2285,4
2287,3
2288,5
2291,4
2293,4
2295,6
2297,5
2301,8
2302,1
2305,5
2306,6
2308,5
2310,4
2313,5
2314,2
2316,5
2318,1
2326,5
2327,4
2328,4
2329,3
2330,3
2331,2
2333,6
2340,4
2343,5
2346,4
2347,4
2348,5
2350,5
2356,6
2357,5
2358,4
2359,5
2360,4
2361,4
2366,4
2368,6
2369,3
2370,6
2379,5
2382,6
2386,5
2390,3
2399,3
2401,6
2402,1
2404,3
2407,1
2408,6
2409,5
2412,5
2416,3
2420,6
2421,3
2422,4
2423,3
2426,6
2434,5
2436,4
2439,5
2445,4
2447,4
2449,4
2450,5
2451,4
2452,3
2453,4
2454,6
2456,3
2457,6
2459,2
2460,5
2464,3
2465,4
2470,4
2473,3
2476,4
2478,5
2481,1
2482,5
2483,4
2484,4
2487,6
2488,4
2490,5
2493,3
2494,4
2495,3
2497,5
2500,5
2504,5
2505,5
2506,6
2507,5
2509,3
2510,6
2512,5
2513,2
2514,6
2515,2
2517,5
2519,3
2523,2
2525,3
2526,5
2527,2
2529,4
2531,6
2533,4
2535,4
2537,5
2541,4
2542,4
2543,4
2548,8
2549,6
2551,4
2552,2
2553,8
2554,6
2556,6
2557,6
2560,3
2561,5
2564,3
2565,6
2566,3
2570,4
2571,6
2573,4
2574,5
2575,5
2576,2
2577,6
2579,6
2580,5
2581,3
2583,6
2588,5
2590,5
2592,4
2594,5
2596,3
2601,5
2602,5
2604,6
2611,2
2612,6
2613,3
2614,6
2615,5
2618,6
2619,6
2621,4
2622,2
2623,6
2624,8
2625,4
2626,4
2627,6
2628,5
2631,6
2632,6
2635,5
2638,6
2639,4
2640,4
2641,4
2643,5
2644,3
2651,6
2652,6
2656,4
2661,6
2662,4
2666,8
2668,4
2670,2
2672,6
2673,6
2674,4
2677,4
2678,4
2680,6
2682,6
2686,4
2688,4
2690,1
2692,5
2694,6
2696,3
2697,3
2698,6
2700,2
2702,3
2703,4
2704,4
2705,5
2709,5
2710,5
2713,4
2716,5
2718,6
2720,5
2724,6
2725,5
2726,3
2727,5
2728,4
2729,5
2731,5
2733,4
2736,6
2739,4
2751,2
2752,5
2755,4
2756,6
2760,4
2762,4
2764,4
2765,5
2769,3
2771,3
2772,5
2773,1
2774,5
2777,4
2779,5
2780,6
2781,2
2788,6
2789,5
2790,5
2791,5
2794,6
2796,5
2797,5
2799,3
2803,3
2804,5
2807,2
2808,4
2812,5
2814,2
2816,4
2817,2
2820,1
2821,6
2822,4
2828,6
2829,4
2835,4
2837,6
2838,4
2840,5
2841,4
2845,5
2846,6
2848,5
2849,5
2853,5
2856,2
2858,6
2862,2
2865,6
2866,6
2868,5
2871,6
2872,5
2873,4
2876,4
2877,4
2879,3
2881,6
2882,4
2883,3
2885,2
2886,2
2887,5
2888,6
2890,3
2892,3
2896,5
2899,4
2900,5
2901,4
2908,3
2912,5
2917,5
2918,3
2922,3
2926,8
2927,5
2928,7
2929,4
2931,4
2932,6
2935,5
2939,6
2940,6
2943,5
2944,4
2945,1
2946,4
2947,4
2948,4
2950,4
2952,4
2954,8
2959,2
2960,3
2961,4
2966,5
2968,2
2969,1
2971,4
2972,5
2975,5
2976,5
2977,8
2978,1
2980,4
2981,4
2983,4
2986,4
2987,6
2988,4
2990,2
2991,5
2992,6
2994,1
2996,4
3000,6
3005,6
3006,3
3007,5
3009,4
3011,1
3015,6
3016,2
3017,4
3019,5
3020,6
3021,5
3023,4
3025,5
3027,8
3032,6
3033,4
3034,3
3036,4
3037,4
3038,3
3039,3
3040,2
3045,4
3048,4
3049,5
3050,4
3055,4
3056,5
3057,4
3059,2
3060,5
3061,4
3062,3
3063,1
3064,3
3065,5
3066,5
3067,5
3069,3
3070,5
3072,4
3073,4
3074,4
3075,5
3076,6
3079,5
3081,5
3082,1
3084,5
3086,5
3089,4
3092,2
3093,5
3095,5
3097,5
3098,6
3100,2
3103,4
3104,4
3105,4
3106,6
3107,5
3110,5
3111,6
3112,3
3118,6
3119,3
3120,4
3121,6
3124,6
3126,4
3127,3
3129,4
3132,3
3134,6
3135,6
3138,6
3141,3
3151,4
3152,6
3153,4
3155,4
3156,4
3159,6
3161,1
3163,4
3164,5
3168,4
3169,2
3170,3
3172,6
3173,4
3177,6
3178,2
3180,1
3181,6
3187,4
3188,4
3189,5
3190,4
3192,5
3195,4
3196,5
3197,5
3199,5
3200,4
3202,1
3208,4
3209,5
3210,3
3212,4
3214,2
3215,4
3217,6
3218,4
3222,6
3223,5
3225,6
3227,3
3229,3
3230,2
3231,4
3232,8
3234,6
3236,5
3237,6
3238,4
3239,3
3240,2
3243,5
3245,4
3251,4
3252,6
3254,1
3255,5
3256,5
3258,5
3259,5
3260,5
3261,5
3262,6
3263,2
3267,1
3268,1
3270,6
3273,4
3275,4
3279,4
3282,4
3283,5
3284,3
3287,5
3291,3
3295,4
3296,6
3297,4
3298,2
3300,3
3302,4
3303,4
3304,5
3306,2
3308,5
3309,6
3311,5
3312,1
3314,5
3315,5
3320,4
3322,6
3324,4
3325,2
3326,2
3328,4
3330,6
3331,1
3333,4
3334,5
3335,4
3339,5
3340,5
3341,8
3343,4
3344,5
3349,4
3354,4
3356,5
3358,5
3360,2
3362,4
3364,6
3365,1
3367,4
3368,5
3369,5
3373,6
3375,3
3376,3
3378,3
3379,3
3380,5
3381,3
3382,5
3383,2
3384,4
3385,6
3386,3
3387,4
3390,3
3391,3
3393,2
