1994,1
1997,7
1999,7
2000,3
2001,2
2004,8
2010,2
2012,4
2013,2
2016,1
2017,5
2019,2
2025,4
2027,8
2030,7
2033,7
2034,1
2038,8
2039,1
2041,7
2043,1
2044,4
2047,4
2048,4
2049,2
2050,5
2052,5
2053,1
2054,6
2055,5
2057,8
2058,8
2063,6
2065,2
2066,6
2070,5
2072,2
2073,8
2075,1
2078,2
2079,4
2082,2
2085,5
2087,3
2090,2
2094,3
2095,5
2099,5
2101,8
2102,2
2103,1
2104,5
2109,5
2110,5
2111,5
2112,1
2113,8
2115,8
2118,2
2123,8
2124,3
2125,2
2126,1
2128,2
2130,6
2131,8
2132,8
2133,3
2134,3
2137,5
2142,3
2143,7
2144,7
2147,1
2148,1
2151,6
2155,4
2156,2
2158,6
2160,5
2161,8
2162,2
2164,3
2170,2
2172,8
2174,5
2175,8
2178,3
2180,5
2181,7
2183,5
2184,2
2188,7
2190,3
2193,4
2194,6
2198,1
2200,8
2202,5
2204,2
2205,4
2207,2
2208,3
2209,1
2210,6
2211,2
2212,1
2216,8
2218,6
2219,7
2223,3
2225,2
2231,3
2233,4
2234,2
2238,6
2239,5
2243,7
2244,7
2246,8
2249,6
2254,4
2258,4
2263,2
2266,7
2267,6
2270,7
2272,2
2275,8
2277,8
2278,1
2279,2
2281,1
2284,1
2285,8
2287,6
2288,8
2291,2
2293,5
2295,3
2297,7
2301,8
2302,4
2305,6
2306,1
2308,2
2310,3
2313,6
2314,3
2316,3
2318,7
2326,6
2327,6
2328,5
2329,6
2330,7
2331,8
2333,2
2340,8
2343,1
2346,1
2347,8
2348,2
2350,6
2356,2
2357,4
2358,6
2359,1
2360,4
2361,7
2366,2
2368,5
2369,7
2370,4
2379,5
2382,4
2386,4
2390,2
2399,6
2401,2
2402,5
2404,8
2407,8
2408,8
2409,8
2412,5
2416,8
2420,2
2421,8
2422,6
2423,5
2426,8
2434,1
2436,1
2439,6
2445,3
2447,7
2449,7
2450,2
2451,3
2452,7
2453,8
2454,6
2456,5
2457,2
2459,3
2460,5
2464,1
2465,2
2470,2
2473,4
2476,8
2478,3
2481,1
2482,1
2483,4
2484,3
2487,4
2488,7
2490,2
2493,2
2494,4
2495,3
2497,6
2500,4
2504,4
2505,4
2506,3
2507,7
2509,3
2510,4
2512,2
2513,2
2514,2
2515,6
2517,8
2519,8
2523,3
2525,5
2526,1
2527,1
2529,7
2531,3
2533,5
2535,6
2537,4
2541,5
2542,1
2543,5
2548,6
2549,3
2551,2
2552,7
2553,7
2554,2
2556,4
2557,5
2560,2
2561,4
2564,4
2565,2
2566,7
2570,5
2571,7
2573,7
2574,5
2575,4
2576,2
2577,2
2579,5
2580,1
2581,2
2583,1
2588,6
2590,3
2592,4
2594,4
2596,5
2601,5
2602,8
2604,5
2611,8
2612,3
2613,4
2614,3
2615,6
2618,8
2619,5
2621,6
2622,6
2623,5
2624,6
2625,8
2626,6
2627,4
2628,3
2631,6
2632,2
2635,6
2638,7
2639,4
2640,8
2641,5
2643,3
2644,2
2651,3
2652,6
2656,5
2661,4
2662,6
2666,4
2668,3
2670,1
2672,4
2673,3
2674,4
2677,3
2678,6
2680,4
2682,4
2686,3
2688,5
2690,7
2692,6
2694,5
2696,1
2697,2
2698,6
2700,6
2702,4
2703,7
2704,1
2705,6
2709,5
2710,1
2713,7
2716,7
2718,1
2720,1
2724,7
2725,6
2726,6
2727,4
2728,4
2729,1
2731,6
2733,6
2736,7
2739,6
2751,6
2752,4
2755,6
2756,8
2760,5
2762,2
2764,8
2765,4
2769,4
2771,1
2772,1
2773,7
2774,3
2777,2
2779,3
2780,8
2781,7
2788,2
2789,6
2790,7
2791,7
2794,1
2796,6
2797,2
2799,4
2803,7
2804,6
2807,3
2808,8
2812,1
2814,6
2816,4
2817,8
2820,1
2821,3
2822,4
2828,4
2829,3
2835,8
2837,3
2838,1
2840,4
2841,4
2845,7
2846,1
2848,3
2849,8
2853,2
2856,1
2858,1
2862,4
2865,4
2866,4
2868,1
2871,2
2872,8
2873,5
2876,2
2877,1
2879,7
2881,6
2882,3
2883,1
2885,5
2886,1
2887,3
2888,2
2890,8
2892,6
2896,2
2899,7
2900,4
2901,5
2908,4
2912,5
2917,6
2918,2
2922,4
2926,5
2927,7
2928,2
2929,5
2931,3
2932,4
2935,7
2939,4
2940,4
2943,6
2944,7
2945,8
2946,1
2947,4
2948,6
2950,8
2952,1
2954,1
2959,5
2960,7
2961,6
2966,4
2968,1
2969,2
2971,8
2972,3
2975,1
2976,3
2977,8
2978,7
2980,3
2981,5
2983,5
2986,2
2987,3
2988,6
2990,1
2991,2
2992,7
2994,8
2996,7
3000,3
3005,8
3006,5
3007,1
3009,3
3011,4
3015,2
3016,1
3017,7
3019,1
3020,4
3021,5
3023,5
3025,7
3027,4
3032,6
3033,5
3034,2
3036,5
3037,5
3038,5
3039,5
3040,2
3045,1
3048,5
3049,2
3050,7
3055,8
3056,4
3057,6
3059,8
3060,4
3061,2
3062,2
3063,4
3064,4
3065,5
3066,4
3067,4
3069,7
3070,5
3072,6
3073,1
3074,3
3075,4
3076,1
3079,3
3081,4
3082,1
3084,5
3086,1
3089,7
3092,7
3093,5
3095,2
3097,4
3098,6
3100,2
3103,8
3104,7
3105,3
3106,3
3107,7
3110,2
3111,3
3112,1
3118,7
3119,5
3120,3
3121,5
3124,1
3126,2
3127,6
3129,2
3132,5
3134,8
3135,3
3138,8
3141,5
3151,7
3152,1
3153,8
3155,2
3156,5
3159,3
3161,4
3163,7
3164,8
3168,4
3169,7
3170,7
3172,6
3173,3
3177,1
3178,5
3180,3
3181,2
3187,3
3188,3
3189,3
3190,6
3192,4
3195,2
3196,2
3197,6
3199,2
3200,3
3202,6
3208,6
3209,3
3210,4
3212,1
3214,3
3215,1
3217,7
3218,4
3222,8
3223,8
3225,1
3227,4
3229,3
3230,7
3231,7
3232,1
3234,2
3236,5
3237,3
3238,5
3239,5
3240,4
3243,1
3245,6
3251,5
3252,1
3254,2
3255,8
3256,2
3258,6
3259,4
3260,6
3261,7
3262,6
3263,3
3267,5
3268,1
3270,4
3273,4
3275,3
3279,8
3282,7
3283,3
3284,2
3287,5
3291,4
3295,1
3296,7
3297,5
3298,2
3300,8
3302,1
3303,3
3304,1
3306,4
3308,1
3309,3
3311,2
3312,3
3314,7
3315,8
3320,1
3322,6
3324,3
3325,2
3326,8
3328,1
3330,8
3331,7
3333,1
3334,6
3335,5
3339,8
3340,6
3341,6
3343,1
3344,1
3349,1
3354,5
3356,2
3358,8
3360,3
3362,3
3364,7
3365,5
3367,1
3368,3
3369,8
3373,5
3375,7
3376,4
3378,2
3379,8
3380,3
3381,2
3382,4
3383,4
3384,7
3385,3
3386,3
3387,3
3390,3
3391,3
3393,4
